slot,usdt_usd,binance_open,binance_close,brti_proxy,offset_hat,offset_real,strike_naive,strike_offsetaware,kalshi_result,poly_up_wins,naive_outcome,offsetaware_outcome
2026-06-18 07:00,0.99896,64078.61,63974.4,63918.81,66.64,55.59,64099.99,64099.99,no,False,split,split
2026-06-18 08:00,0.99888,63974.4,64378.07,64317.07,71.65,61.0,63999.99,63999.99,yes,True,split,split
2026-06-18 09:00,0.99895,64378.06,63984.0,63859.22,67.6,124.78,64399.99,64399.99,no,False,split,split
2026-06-18 10:00,0.99863,63983.99,63816.61,63789.17,87.66,27.44,63999.99,63999.99,no,False,split,split
2026-06-18 11:00,0.99892,63816.61,62369.44,62301.49,68.92,67.95,63799.99,63899.99,no,False,split,split
2026-06-18 12:00,0.99866,62369.43,62688.0,62615.74,83.58,72.26,62399.99,62399.99,yes,True,split,split
2026-06-18 13:00,0.99867,62688.0,62606.0,62529.76,83.38,76.24,62699.99,62699.99,no,False,split,split
2026-06-18 14:00,0.99868,62606.0,62708.92,62633.52,82.64,75.4,62599.99,62699.99,no,True,split,both_win
2026-06-18 15:00,0.99881,62708.93,62950.79,62896.11,74.62,54.68,62699.99,62799.99,yes,True,split,split
2026-06-18 16:00,0.99896,62950.79,63086.0,63020.74,65.47,65.26,62999.99,62999.99,yes,True,split,split
2026-06-18 17:00,0.99899,63086.0,62971.32,62908.99,63.72,62.33,63099.99,63099.99,no,False,split,split
2026-06-18 18:00,0.99915,62971.32,62885.85,62822.51,53.53,63.34,62999.99,62999.99,no,False,split,split
2026-06-18 19:00,0.99906,62885.84,62958.01,62893.1,59.11,64.91,62899.99,62899.99,no,True,both_win,both_win
2026-06-18 20:00,0.99899,62958.01,63020.0,62933.85,63.59,86.15,62999.99,62999.99,no,True,both_win,both_win
2026-06-18 21:00,0.99899,63020.0,63021.86,62962.28,63.65,59.58,62999.99,63099.99,no,True,both_lose,both_win
2026-06-18 22:00,0.99889,63021.86,63006.0,62940.88,69.95,65.12,62999.99,63099.99,no,False,split,split
2026-06-18 23:00,0.99886,63006.01,62773.51,62707.39,71.83,66.12,62999.99,63099.99,no,False,split,split
2026-06-19 00:00,0.99892,62773.52,62452.01,62397.67,67.8,54.34,62799.99,62799.99,no,False,split,split
2026-06-19 01:00,0.99883,62452.01,62739.2,62674.47,73.07,64.73,62499.99,62499.99,yes,True,split,split
2026-06-19 02:00,0.99885,62739.2,62894.08,62849.42,72.15,44.66,62699.99,62799.99,yes,True,split,split
2026-06-19 03:00,0.99882,62894.09,62629.99,62556.88,74.22,73.11,62899.99,62899.99,no,False,split,split
2026-06-19 04:00,0.99877,62630.0,62603.99,62523.84,77.03,80.15,62599.99,62699.99,no,False,split,split
2026-06-19 05:00,0.99877,62604.0,62390.0,62342.89,77.0,47.11,62599.99,62699.99,no,False,split,split
2026-06-19 06:00,0.99877,62390.01,62533.25,62476.78,76.74,56.47,62399.99,62399.99,yes,True,split,split
2026-06-19 07:00,0.99881,62533.24,62626.0,62575.97,74.41,50.03,62499.99,62599.99,no,True,split,both_win
2026-06-19 08:00,0.99885,62626.0,62830.01,62755.35,72.02,74.66,62599.99,62699.99,yes,True,split,split
2026-06-19 09:00,0.99881,62830.01,63210.0,63169.5,74.77,40.5,62799.99,62899.99,yes,True,split,split
2026-06-19 10:00,0.99886,63210.0,63203.53,63157.3,72.06,46.23,63199.99,63299.99,no,False,split,split
2026-06-19 11:00,0.99896,63203.54,63214.01,63156.7,65.73,57.31,63199.99,63299.99,no,True,both_lose,both_win
2026-06-19 12:00,0.99899,63214.01,62971.99,62926.18,63.85,45.81,63199.99,63299.99,no,False,split,split
2026-06-19 13:00,0.99902,62972.0,63198.01,63156.78,61.71,41.23,62999.99,62999.99,yes,True,split,split
2026-06-19 14:00,0.99912,63198.0,63110.01,63059.74,55.61,50.27,63199.99,63199.99,no,False,split,split
2026-06-19 15:00,0.999,63110.01,63021.6,62967.69,63.11,53.91,63099.99,63199.99,no,False,split,split
2026-06-19 16:00,0.99902,63021.6,63250.01,63204.17,61.76,45.84,62999.99,63499.99,no,True,split,both_win
2026-06-19 17:00,0.99889,63250.01,63075.98,63022.43,70.21,53.55,63299.99,63299.99,no,False,split,split
2026-06-19 18:00,0.99903,63075.99,63315.28,63260.77,61.18,54.51,63099.99,63099.99,yes,True,split,split
2026-06-19 19:00,0.99909,63315.29,63543.91,63495.2,57.62,48.71,63299.99,63399.99,yes,True,split,split
2026-06-19 20:00,0.99904,63543.9,63530.01,63493.18,61.0,36.83,63499.99,63599.99,no,False,split,split
2026-06-19 21:00,0.99907,63530.01,63586.28,63514.83,59.08,71.45,63499.99,63599.99,no,True,split,both_win
2026-06-19 22:00,0.99902,63586.27,63340.57,63297.34,62.31,43.23,63599.99,63599.99,no,False,split,split
2026-06-19 23:00,0.9991,63340.58,63476.79,63408.44,57.01,68.35,63299.99,63399.99,yes,True,split,split
2026-06-20 00:00,0.99901,63476.79,63583.53,63514.93,62.84,68.6,63499.99,63499.99,yes,True,split,split
2026-06-20 01:00,0.99904,63583.53,63678.07,63619.32,61.04,58.75,63599.99,63599.99,yes,True,split,split
2026-06-20 02:00,0.99907,63678.07,63744.61,63685.36,59.22,59.25,63699.99,63699.99,no,True,both_win,both_win
2026-06-20 03:00,0.99902,63744.61,63655.21,63600.4,62.47,54.81,63699.99,63799.99,no,False,split,split
2026-06-20 04:00,0.99906,63655.21,63417.97,63361.51,59.84,56.46,63699.99,63699.99,no,False,split,split
2026-06-20 05:00,0.99889,63417.98,63741.16,63690.51,70.39,50.65,63399.99,63499.99,yes,True,split,split
2026-06-20 06:00,0.99895,63741.16,63674.7,63615.42,66.93,59.28,63699.99,63799.99,no,False,split,split
2026-06-20 07:00,0.99902,63674.71,63688.0,63629.37,62.4,58.63,63699.99,63699.99,no,True,both_win,both_win
2026-06-20 08:00,0.999,63688.0,63655.09,63595.79,63.69,59.3,63699.99,63699.99,no,False,split,split
2026-06-20 09:00,0.99906,63655.1,63397.78,63368.83,59.84,28.95,63699.99,63699.99,no,False,split,split
2026-06-20 10:00,0.99913,63397.77,63949.9,63885.61,55.16,64.29,63399.99,63399.99,yes,True,split,split
2026-06-20 11:00,0.99897,63949.9,64160.04,64068.42,65.87,91.62,63899.99,63999.99,yes,True,split,split
2026-06-20 12:00,0.999,64160.04,64034.31,63946.27,64.16,88.04,64199.99,64199.99,no,False,split,split
2026-06-20 13:00,0.9989,64034.31,63834.7,63783.37,70.44,51.33,63999.99,64099.99,no,False,split,split
2026-06-20 14:00,0.99887,63834.7,63805.89,63731.16,72.13,74.73,63799.99,63899.99,no,False,split,split
2026-06-20 15:00,0.99891,63805.9,63936.0,63867.73,69.55,68.27,63799.99,63899.99,no,True,split,both_win
2026-06-20 16:00,0.99877,63935.99,63925.99,63847.99,78.64,78.0,63999.99,63999.99,no,False,split,split
2026-06-20 17:00,0.9988,63926.0,64012.4,63943.96,76.71,68.44,63899.99,63999.99,no,True,split,both_win
2026-06-20 18:00,0.99885,64012.39,64272.01,64226.07,73.61,45.94,63999.99,64099.99,yes,True,split,split
2026-06-20 19:00,0.99889,64272.0,64298.01,64249.55,71.34,48.46,64299.99,64299.99,no,True,both_win,both_win
2026-06-20 20:00,0.99887,64298.01,64294.0,64220.94,72.66,73.06,64299.99,64299.99,no,False,split,split
2026-06-20 21:00,0.99873,64294.0,64248.0,64189.5,81.65,58.5,64299.99,64299.99,no,False,split,split
2026-06-20 22:00,0.99888,64248.0,64241.25,64180.14,71.96,61.11,64199.99,64299.99,no,False,split,split
2026-06-20 23:00,0.99886,64241.26,64426.0,64357.64,73.24,68.36,64199.99,64299.99,yes,True,split,split
2026-06-21 00:00,0.99888,64426.0,64276.12,64209.52,72.16,66.6,64399.99,64499.99,no,False,split,split
2026-06-21 01:00,0.99873,64276.12,64256.55,64181.75,81.63,74.8,64299.99,64299.99,no,False,split,split
2026-06-21 02:00,0.99877,64256.56,64303.46,64216.89,79.04,86.57,64299.99,64299.99,no,True,both_win,both_win
2026-06-21 03:00,0.99872,64303.47,64191.07,64125.01,82.31,66.06,64299.99,64399.99,no,False,split,split
2026-06-21 04:00,0.9987,64191.06,64014.0,63929.72,83.45,84.28,64199.99,64199.99,no,False,split,split
2026-06-21 05:00,0.99876,64014.0,64209.16,64130.93,79.38,78.23,63999.99,64099.99,yes,True,split,split
2026-06-21 06:00,0.99881,64209.16,64365.99,64281.08,76.41,84.91,64199.99,64299.99,no,True,split,both_win
2026-06-21 07:00,0.99878,64366.0,64176.0,64080.4,78.53,95.6,64399.99,64399.99,no,False,split,split
2026-06-21 08:00,0.99891,64176.0,64200.0,64120.85,69.95,79.15,64199.99,64199.99,no,True,both_win,both_win
2026-06-21 09:00,0.99875,64200.0,64146.0,64061.82,80.25,84.18,64199.99,64299.99,no,False,split,split
2026-06-21 10:00,0.99882,64146.0,64145.97,64056.43,75.69,89.54,64099.99,64199.99,no,False,split,split
2026-06-21 11:00,0.99895,64145.97,64224.0,64160.99,67.35,63.01,64099.99,64199.99,no,True,split,both_win
2026-06-21 12:00,0.99896,64224.0,64145.31,64067.39,66.79,77.92,64199.99,64299.99,no,False,split,split
2026-06-21 13:00,0.99878,64145.32,64151.46,64090.22,78.26,61.24,64099.99,64199.99,no,True,both_lose,both_win
2026-06-21 14:00,0.99879,64151.47,64213.81,64103.06,77.62,110.75,64199.99,64199.99,no,True,both_win,both_win
2026-06-21 15:00,0.99887,64213.82,64207.12,64140.72,72.56,66.4,64199.99,64299.99,no,False,split,split
2026-06-21 16:00,0.99886,64207.13,63848.0,63761.31,73.2,86.69,64249.99,64249.99,no,False,split,split
2026-06-21 17:00,0.99885,63848.0,63808.01,63739.44,73.43,68.57,63799.99,63899.99,no,False,split,split
2026-06-21 18:00,0.99875,63808.0,63801.59,63731.34,79.76,70.25,63799.99,63899.99,no,False,split,split
2026-06-21 19:00,0.99893,63801.6,63311.99,63243.75,68.27,68.24,63799.99,63899.99,no,False,split,split
2026-06-21 20:00,0.99901,63312.0,63896.01,63813.92,62.68,82.09,63299.99,63399.99,yes,True,split,split
2026-06-21 21:00,0.99887,63896.0,64606.0,64518.64,72.2,87.36,63899.99,63899.99,yes,True,split,split
2026-06-21 22:00,0.9988,64606.0,64257.99,64197.63,77.53,60.36,64599.99,64699.99,no,False,split,split
2026-06-21 23:00,0.99868,64258.0,63974.01,63904.26,84.82,69.75,64299.99,64299.99,no,False,split,split
2026-06-22 00:00,0.99868,63974.01,64100.02,64027.47,84.45,72.55,63999.99,63999.99,yes,True,split,split
2026-06-22 01:00,0.99878,64100.01,64247.74,64163.31,78.2,84.43,64099.99,64199.99,no,True,split,both_win
2026-06-22 02:00,0.99871,64247.74,63989.95,63953.98,82.88,35.97,64199.99,64299.99,no,False,split,split
2026-06-22 03:00,0.9989,63989.96,64211.19,64140.06,70.39,71.13,63999.99,63999.99,yes,True,split,split
2026-06-22 04:00,0.99877,64211.2,64165.99,64092.22,78.98,73.77,64199.99,64299.99,no,False,split,split
2026-06-22 05:00,0.99883,64166.0,64145.39,64069.39,75.07,76.0,64199.99,64199.99,no,False,split,split
2026-06-22 06:00,0.99889,64145.4,64139.21,64073.27,71.2,65.94,64099.99,64199.99,no,False,split,split
2026-06-22 07:00,0.99884,64139.21,64657.22,64596.85,74.4,60.37,64099.99,64199.99,yes,True,split,split
2026-06-22 08:00,0.99886,64657.22,65149.57,65099.34,73.71,50.23,64699.99,64699.99,yes,True,split,split
2026-06-22 09:00,0.9989,65149.58,65578.0,65493.93,71.66,84.07,65099.99,65199.99,yes,True,split,split
2026-06-22 10:00,0.99884,65577.99,64980.39,64903.59,76.07,76.8,65599.99,65599.99,no,False,split,split
2026-06-22 11:00,0.99885,64980.39,64836.95,64755.67,74.73,81.28,64999.99,64999.99,no,False,split,split
2026-06-22 12:00,0.99856,64836.95,64719.77,64673.17,93.37,46.6,64799.99,64899.99,no,False,split,split
2026-06-22 13:00,0.99872,64719.77,64602.0,64546.3,82.84,55.7,64699.99,64799.99,no,False,split,split
2026-06-22 14:00,0.9989,64602.0,64334.01,64292.71,71.06,41.3,64599.99,64699.99,no,False,split,split
2026-06-22 15:00,0.99865,64334.01,64472.0,64417.2,86.85,54.8,64299.99,64399.99,yes,True,split,split
2026-06-22 16:00,0.99881,64472.51,64433.8,64369.77,76.72,64.03,64499.99,64499.99,no,False,split,split
2026-06-22 17:00,0.99878,64433.8,64320.57,64239.04,78.61,81.53,64399.99,64499.99,no,False,split,split
2026-06-22 18:00,0.99858,64320.57,63971.12,63902.91,91.34,68.21,64299.99,64399.99,no,False,split,split
2026-06-22 19:00,0.9988,63971.13,64020.01,63958.65,76.77,61.36,63999.99,63999.99,no,True,both_win,both_win
2026-06-22 20:00,0.99865,64020.01,64154.99,64065.94,86.43,89.05,63999.99,64099.99,no,True,split,both_win
2026-06-22 21:00,0.99872,64154.99,64156.0,64093.65,82.12,62.35,64199.99,64199.99,no,True,both_win,both_win
2026-06-22 22:00,0.99883,64156.0,64204.01,64138.15,75.06,65.86,64199.99,64199.99,no,True,both_win,both_win
2026-06-22 23:00,0.99861,64204.01,64065.35,63992.57,89.24,72.78,64199.99,64299.99,no,False,split,split
2026-06-23 00:00,0.99877,64065.34,63623.02,63598.03,78.8,24.99,64099.99,64099.99,no,False,split,split
2026-06-23 01:00,0.99886,63623.03,63400.0,63314.06,72.53,85.94,63599.99,63699.99,no,False,split,split
2026-06-23 02:00,0.99888,63400.0,62936.01,62872.41,71.01,63.6,63399.99,63499.99,no,False,split,split
2026-06-23 03:00,0.99881,62936.01,62886.03,62822.99,74.89,63.04,62899.99,62999.99,no,False,split,split
2026-06-23 05:00,0.99884,62386.0,62386.0,62307.79,72.37,78.21,62399.99,62399.99,no,True,both_win,both_win
2026-06-23 06:00,0.99871,62386.0,62328.01,62263.86,80.48,64.15,62399.99,62399.99,no,False,split,split
2026-06-23 07:00,0.99874,62328.01,62507.06,62445.05,78.53,62.01,62299.99,62399.99,yes,True,split,split
2026-06-23 08:00,0.99901,62507.05,62256.6,62199.26,61.88,57.34,62499.99,62599.99,no,False,split,split
2026-06-23 09:00,0.99863,62256.61,62475.99,62386.89,85.29,89.1,62299.99,62299.99,yes,True,split,split
2026-06-23 10:00,0.99879,62476.0,62493.63,62450.64,75.6,42.99,62499.99,62499.99,no,True,both_win,both_win
2026-06-23 11:00,0.9986,62493.63,62487.79,62388.06,87.49,99.73,62499.99,62499.99,no,False,split,split
2026-06-23 12:00,0.99855,62487.79,62558.0,62500.13,90.61,57.87,62499.99,62499.99,yes,True,split,split
2026-06-23 13:00,0.99868,62558.0,62358.02,62295.77,82.58,62.25,62599.99,62599.99,no,False,split,split
2026-06-23 14:00,0.99878,62358.03,62241.99,62162.07,76.08,79.92,62399.99,62399.99,no,False,split,split
2026-06-23 15:00,0.99873,62242.0,62388.49,62330.49,79.05,58.0,62199.99,62299.99,yes,True,split,split
2026-06-23 16:00,0.99888,62388.49,62470.7,62382.15,69.88,88.55,62499.99,62499.99,no,True,both_win,both_win
2026-06-23 17:00,0.99876,62470.7,62599.77,62529.98,77.46,69.79,62499.99,62499.99,yes,True,split,split
2026-06-23 18:00,0.99884,62599.77,62590.0,62515.27,72.62,74.73,62599.99,62599.99,no,False,split,split
2026-06-23 19:00,0.99877,62590.0,62734.57,62659.3,76.99,75.27,62599.99,62599.99,yes,True,split,split
2026-06-23 20:00,0.99878,62734.57,63014.0,62924.51,76.54,89.49,62699.99,62799.99,yes,True,split,split
2026-06-23 21:00,0.9988,63014.0,62932.19,62865.8,75.62,66.39,62999.99,63099.99,no,False,split,split
2026-06-23 22:00,0.99868,62932.19,62630.0,62565.01,83.07,64.99,62899.99,62999.99,no,False,split,split
2026-06-23 23:00,0.99868,62630.01,62729.78,62672.71,82.67,57.07,62599.99,62699.99,no,True,split,both_win
2026-06-24 00:00,0.99874,62729.78,62744.42,62698.49,79.04,45.93,62699.99,62799.99,no,True,both_lose,both_win
2026-06-24 01:00,0.99847,62744.41,62890.0,62812.56,96.0,77.44,62699.99,62799.99,yes,True,split,split
2026-06-24 02:00,0.99861,62889.99,62780.0,62699.3,87.42,80.7,62899.99,62899.99,no,False,split,split
2026-06-24 03:00,0.99847,62780.01,62657.99,62567.78,96.05,90.21,62799.99,62799.99,no,False,split,split
2026-06-24 04:00,0.99864,62658.0,62800.0,62718.36,85.21,81.64,62699.99,62699.99,yes,True,split,split
2026-06-24 05:00,0.99857,62800.0,62681.7,62625.55,89.8,56.15,62799.99,62899.99,no,False,split,split
2026-06-24 06:00,0.99862,62681.7,62445.99,62368.35,86.5,77.64,62699.99,62699.99,no,False,split,split
2026-06-24 07:00,0.9987,62445.99,62921.19,62827.03,81.18,94.16,62399.99,62499.99,yes,True,split,split
2026-06-24 08:00,0.99877,62921.19,62618.31,62541.01,77.39,77.3,62899.99,62999.99,no,False,split,split
2026-06-24 09:00,0.9986,62618.31,61338.01,61246.42,87.67,91.59,62599.99,62699.99,no,False,split,split
2026-06-24 10:00,0.99844,61338.0,61113.1,61004.38,95.69,108.72,61299.99,61399.99,no,False,split,split
2026-06-24 11:00,0.99839,61113.1,60250.0,60197.16,98.39,52.84,61099.99,61199.99,no,False,split,split
2026-06-24 12:00,0.99843,60250.0,59850.0,59791.09,94.59,58.91,60299.99,60299.99,no,False,split,split
2026-06-24 13:00,0.99845,59850.0,59404.0,59326.77,92.77,77.23,59899.99,59899.99,no,False,split,split
2026-06-24 14:00,0.99835,59404.0,59599.99,59503.62,98.02,96.37,59399.99,59499.99,yes,True,split,split
2026-06-24 15:00,0.99866,59600.0,59958.3,59860.18,79.86,98.12,59599.99,59699.99,yes,True,split,split
2026-06-24 16:00,0.99849,59958.3,60956.0,60887.46,90.54,68.54,59999.99,59999.99,yes,True,split,split
2026-06-24 17:00,0.99849,60956.0,61110.0,61021.22,92.04,88.78,60999.99,60999.99,yes,True,split,split
2026-06-24 18:00,0.9985,61109.99,60873.99,60783.55,91.66,90.44,61099.99,61199.99,no,False,split,split
2026-06-24 19:00,0.99842,60874.0,61077.99,60984.9,96.18,93.09,60899.99,60899.99,yes,True,split,split
2026-06-24 20:00,0.99858,61078.0,60832.0,60670.05,86.73,161.95,61099.99,61099.99,no,False,split,split
2026-06-24 21:00,0.99844,60832.0,60928.0,60813.88,94.9,114.12,60799.99,60899.99,no,True,split,both_win
2026-06-24 22:00,0.99846,60928.0,60799.08,60704.86,93.83,94.22,60899.99,60999.99,no,False,split,split
2026-06-24 23:00,0.99838,60799.08,60883.65,60795.94,98.49,87.71,60799.99,60799.99,no,True,both_win,both_win
2026-06-25 00:00,0.99834,60883.66,61357.63,61267.49,101.07,90.14,60899.99,60899.99,yes,True,split,split
2026-06-25 05:00,0.99843,61712.36,61739.29,61655.36,96.89,83.93,61699.99,61799.99,no,True,both_lose,both_win
2026-06-25 06:00,0.99865,61739.29,61269.94,61193.14,83.35,76.8,61699.99,61799.99,no,False,split,split
2026-06-25 07:00,0.99838,61269.95,61282.01,61193.35,99.26,88.66,61299.99,61299.99,no,True,both_win,both_win
2026-06-25 08:00,0.99834,61282.0,61244.01,61141.36,101.73,102.65,61299.99,61299.99,no,False,split,split
2026-06-25 09:00,0.9983,61244.01,58290.17,58132.28,104.11,157.89,61199.99,61299.99,no,False,split,split
2026-06-25 10:00,0.99839,58291.7,59471.5,59424.4,93.85,47.1,58299.99,58299.99,yes,True,split,split
2026-06-25 11:00,0.99837,59471.49,59557.99,59506.77,96.94,51.22,59499.99,59499.99,yes,True,split,split
2026-06-25 12:00,0.99856,59557.99,59312.64,59227.92,85.76,84.72,59599.99,59599.99,no,False,split,split
2026-06-25 13:00,0.99844,59312.64,59676.01,59564.31,92.53,111.7,59299.99,59399.99,yes,True,split,split
2026-06-25 14:00,0.99844,59676.0,59512.71,59411.61,93.09,101.1,59699.99,59699.99,no,False,split,split
2026-06-25 15:00,0.99858,59512.71,59320.0,59207.8,84.51,112.2,59499.99,59599.99,no,False,split,split
2026-06-25 16:00,0.99844,59319.99,59456.62,59339.36,92.54,117.26,59249.99,59499.99,no,True,split,both_win
2026-06-25 17:00,0.99843,59456.62,60211.87,60117.15,93.35,94.72,59499.99,59499.99,yes,True,split,split
2026-06-25 18:00,0.99848,60211.86,59851.27,59788.44,91.52,62.83,60199.99,60299.99,no,False,split,split
2026-06-25 19:00,0.99845,59851.27,59794.0,59710.75,92.77,83.25,59899.99,59899.99,no,False,split,split
2026-06-25 20:00,0.9984,59794.64,59667.09,59589.88,95.67,77.21,59799.99,59799.99,no,False,split,split
2026-06-25 21:00,0.9984,59667.09,59431.5,59307.6,95.47,123.9,59699.99,59699.99,no,False,split,split
2026-06-25 22:00,0.99847,59431.49,58561.99,58496.97,90.93,65.02,59399.99,59499.99,no,False,split,split
2026-06-25 23:00,0.99848,58562.0,60036.01,59890.15,89.01,145.86,58599.99,58599.99,yes,True,split,split
2026-06-26 00:00,0.99855,60036.0,59920.47,59825.61,87.05,94.86,59999.99,60099.99,no,False,split,split
2026-06-26 01:00,0.99853,59920.47,59953.3,59865.7,88.08,87.6,59899.99,59999.99,no,True,both_lose,both_win
2026-06-26 02:00,0.99848,59953.3,60324.0,60242.62,91.13,81.38,59999.99,59999.99,yes,True,split,split
2026-06-26 03:00,0.99854,60324.0,60532.0,60470.94,88.07,61.06,60299.99,60399.99,yes,True,split,split
2026-06-26 04:00,0.99851,60532.0,60245.67,60143.41,90.19,102.26,60499.99,60599.99,no,False,split,split
2026-06-26 05:00,0.99846,60245.9,59736.01,59641.59,92.78,94.42,60199.99,60299.99,no,False,split,split
2026-06-26 06:00,0.99837,59736.01,59313.26,59213.17,97.37,100.09,59699.99,59799.99,no,False,split,split
2026-06-26 07:00,0.99843,59313.26,59413.24,59325.86,93.12,87.38,59299.99,59399.99,no,True,split,both_win
2026-06-26 08:00,0.99851,59413.24,59185.02,59136.86,88.53,48.16,59399.99,59499.99,no,False,split,split
2026-06-26 09:00,0.99844,59185.02,60175.43,60081.2,92.33,94.23,59199.99,59199.99,yes,True,split,split
2026-06-26 10:00,0.99856,60175.42,59590.73,59556.47,86.65,34.26,60199.99,60199.99,no,False,split,split
2026-06-26 11:00,0.99867,59590.73,60328.32,60231.85,79.26,96.47,59599.99,59599.99,yes,True,split,split
2026-06-26 12:00,0.99854,60328.18,60041.75,59968.02,88.08,73.73,60299.99,60399.99,no,False,split,split
2026-06-26 13:00,0.99856,60041.76,60023.97,59959.65,86.46,64.32,59999.99,60099.99,no,False,split,split
2026-06-26 14:00,0.99858,60023.96,59668.01,59558.25,85.23,109.76,59999.99,60099.99,no,False,split,split
2026-06-26 15:00,0.99851,59668.01,59751.97,59775.05,88.91,-23.08,59699.99,59699.99,yes,True,split,split
2026-06-26 16:00,0.99851,59751.96,59718.0,59640.25,89.03,77.75,59999.99,59999.99,no,False,split,split
2026-06-26 17:00,0.99846,59717.99,59918.7,59852.42,91.97,66.28,59699.99,59799.99,yes,True,split,split
2026-06-26 18:00,0.99849,59918.7,60048.0,59972.37,90.48,75.63,59899.99,59999.99,no,True,split,both_win
2026-06-26 19:00,0.99861,60048.0,60097.27,60026.99,83.47,70.28,59999.99,60099.99,no,True,split,both_win
2026-06-26 20:00,0.99858,60097.27,60059.07,59969.91,85.34,89.16,60099.99,60099.99,no,False,split,split
2026-06-26 21:00,0.99858,60059.09,59945.53,59874.49,85.28,71.04,60099.99,60099.99,no,False,split,split
2026-06-26 22:00,0.99853,59945.53,60290.01,60216.0,88.12,74.01,59899.99,59999.99,yes,True,split,split
2026-06-26 23:00,0.99856,60290.01,60305.73,60210.96,86.82,94.77,60299.99,60299.99,no,True,both_win,both_win
2026-06-27 00:00,0.99831,60305.73,60239.99,60140.9,101.92,99.09,60299.99,60399.99,no,False,split,split
2026-06-27 01:00,0.9984,60240.0,60236.76,60170.71,96.38,66.05,60199.99,60299.99,no,False,split,split
2026-06-27 02:00,0.99846,60236.75,60370.62,60282.2,92.76,88.42,60199.99,60299.99,no,True,split,both_win
2026-06-27 03:00,0.99847,60370.63,60548.07,60453.96,92.37,94.11,60399.99,60399.99,yes,True,split,split
2026-06-27 04:00,0.99847,60548.06,60456.0,60371.69,92.64,84.31,60499.99,60599.99,no,False,split,split
2026-06-27 05:00,0.99858,60456.0,60414.62,60341.7,85.85,72.92,60499.99,60499.99,no,False,split,split
2026-06-27 06:00,0.9984,60414.62,60420.28,60325.45,96.66,94.83,60399.99,60499.99,no,True,both_lose,both_win
2026-06-27 07:00,0.99841,60420.28,60363.65,60273.81,96.07,89.84,60399.99,60499.99,no,False,split,split
2026-06-27 08:00,0.99846,60363.65,60430.0,60321.14,92.96,108.86,60399.99,60399.99,no,True,both_win,both_win
2026-06-27 09:00,0.99834,60430.0,60588.35,60486.59,100.31,101.76,60399.99,60499.99,no,True,split,both_win
2026-06-27 10:00,0.9982,60588.35,60611.5,60519.72,109.06,91.78,60599.99,60599.99,no,True,both_win,both_win
2026-06-27 11:00,0.99846,60611.49,60840.06,60733.64,93.34,106.42,60599.99,60699.99,yes,True,split,split
2026-06-27 12:00,0.99839,60840.06,60807.99,60707.15,97.95,100.84,60799.99,60899.99,no,False,split,split
2026-06-27 13:00,0.99849,60808.0,60524.88,60466.12,91.82,58.76,60799.99,60899.99,no,False,split,split
2026-06-27 14:00,0.99842,60524.89,60570.86,60456.21,95.63,114.65,60499.99,60599.99,no,True,both_lose,both_win
2026-06-27 15:00,0.99841,60570.86,60175.95,60081.41,96.31,94.54,60599.99,60599.99,no,False,split,split
2026-06-27 16:00,0.99846,60175.95,60300.0,60188.11,92.67,111.89,60249.99,60249.99,no,True,both_win,both_win
2026-06-27 17:00,0.99851,60300.0,60203.82,60112.93,89.85,90.89,60299.99,60399.99,no,False,split,split
2026-06-27 18:00,0.9985,60203.83,60228.95,60141.33,90.31,87.62,60199.99,60299.99,no,True,both_lose,both_win
2026-06-27 19:00,0.9985,60228.96,60029.0,59944.4,90.34,84.6,60199.99,60299.99,no,False,split,split
2026-06-27 20:00,0.99851,60029.01,60146.0,60097.12,89.44,48.88,59999.99,60099.99,no,True,split,both_win
2026-06-27 21:00,0.99855,60146.0,60222.22,60128.7,87.21,93.52,60099.99,60199.99,no,True,split,both_win
2026-06-27 22:00,0.9985,60222.21,60150.45,60084.65,90.33,65.8,60199.99,60299.99,no,False,split,split
2026-06-27 23:00,0.99862,60150.46,60197.04,60121.94,83.01,75.1,60199.99,60199.99,no,True,both_win,both_win
2026-06-28 00:00,0.99853,60197.03,60133.0,60047.74,88.49,85.26,60199.99,60199.99,no,False,split,split
2026-06-28 01:00,0.99852,60133.01,59989.17,59899.82,89.0,89.35,60099.99,60199.99,no,False,split,split
2026-06-28 02:00,0.99864,59989.18,60002.82,59922.3,81.59,80.52,59999.99,59999.99,no,True,both_win,both_win
2026-06-28 03:00,0.99865,60002.82,60219.99,60118.49,81.0,101.5,59999.99,60099.99,yes,True,split,split
2026-06-28 04:00,0.99864,60220.0,60370.0,60295.8,81.9,74.2,60199.99,60299.99,no,True,split,both_win
2026-06-28 05:00,0.99853,60370.01,60258.84,60190.82,88.74,68.02,60399.99,60399.99,no,False,split,split
2026-06-28 06:00,0.99861,60258.85,60166.71,60083.18,83.76,83.53,60299.99,60299.99,no,False,split,split
2026-06-28 07:00,0.99847,60166.71,60342.0,60253.82,92.06,88.18,60199.99,60199.99,yes,True,split,split
2026-06-28 08:00,0.99867,60341.99,60293.51,60217.51,80.25,76.0,60299.99,60399.99,no,False,split,split
2026-06-28 09:00,0.99857,60293.5,60071.88,59992.19,86.22,79.69,60299.99,60299.99,no,False,split,split
2026-06-28 10:00,0.99858,60071.89,60033.0,59957.9,85.3,75.1,60099.99,60099.99,no,False,split,split
2026-06-28 11:00,0.99854,60033.01,59890.0,59804.66,87.65,85.34,59999.99,60099.99,no,False,split,split
